task_id,task_text,source,date_collected,type,complexity,domain
T0472,Brainstorm 10 names for a pet grooming business.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0473,Write an original haiku about autumn.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0476,Write a birthday message for a close friend.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0477,Write a product description for wireless earbuds.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0480,Write an Instagram caption for a sunset photo.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0481,Brainstorm 10 taglines for a fitness app.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0483,Write the opening paragraph of a fantasy novel.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0486,Write a villain's monologue for a superhero movie.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0487,Brainstorm 5 taglines for a car insurance company.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0488,Write a thank-you note to a mentor.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0489,Write a short bedtime story for a 5-year-old about a brave mouse.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0490,Brainstorm 10 names for a podcast about true crime.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0492,Write a breakup text that's kind but firm.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0493,Brainstorm 5 metaphors for time passing quickly.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0494,Write a scene where two strangers meet at a bus stop.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0496,Brainstorm 10 usernames for a gaming account.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0497,Write a short poem about loneliness.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0498,Write an apology letter for missing a friend's event.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0499,Brainstorm 10 names for a food truck.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0500,Write a villain origin story in 3 sentences.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0501,Write a LinkedIn post announcing a new job.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0502,Brainstorm 5 slogans for a recycling campaign.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0503,Write a short sci-fi story premise.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0505,Brainstorm 10 names for a fantasy kingdom.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0506,Write a eulogy excerpt for a beloved grandparent.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0507,Write a funny excuse for being late to work.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0509,Write a dialogue between a robot and its creator.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0510,Write a poem about first snow.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0513,Write a congratulatory message for a graduation.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0517,Brainstorm 10 names for a startup that makes reusable straws.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0519,Write a scene of a heist gone wrong.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0520,Brainstorm 5 slogans for a library.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0521,Write a poem about resilience.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0522,Write a fictional news headline from the year 2150.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0523,Brainstorm 10 names for a boutique hotel.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0525,Write a short fable with a moral about patience.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0526,Brainstorm 5 taglines for a mattress company.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0527,Write a monologue for a character saying goodbye to their hometown.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0528,Write a product name and tagline for a new energy drink.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0530,Write a short piece of flash fiction (100 words) about a time traveler.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0531,Write a persuasive tweet promoting a charity event.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0532,Brainstorm 5 metaphors for starting over.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0533,Write an opening scene for a stage play set in a diner.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0534,Write a whimsical description of a magical forest.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0537,Write a cover letter opening paragraph that stands out.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,Language & Communication
T0538,Brainstorm 5 taglines for an artisanal chocolate brand.,Hugging Face Creative Writing datasets,8/29/2026,Creative & Open-Ended Generation,Low,General Knowledge/Cross-Domain
T0539,Write a Python function to check if two strings are anagrams of each other.,SWE-bench,8/29/2026,Coding & Debugging,Low,Software Engineering & Technology
